stationId,timestamp,arrivals,departures,occupancy,hour,day_of_week,is_weekend,arrivals_lag_1,arrivals_lag_2,arrivals_lag_4,arrivals_ma_4,arrivals_ma_8,target_arrivals
369001,2015-10-01 14:00:00,2,2,1,14,3,0,1.0,0.0,0.0,0.75,0.5,0.0
369001,2015-10-01 17:30:00,0,1,1,17,3,0,2.0,1.0,0.0,0.75,0.5,0.0
369001,2015-10-01 21:00:00,0,0,0,21,3,0,0.0,2.0,0.0,0.75,0.375,0.0
369001,2015-10-02 00:30:00,0,0,0,0,4,0,0.0,0.0,1.0,0.5,0.375,0.0
369001,2015-10-02 04:00:00,0,0,0,4,4,0,0.0,0.0,2.0,0.0,0.375,1.0
369001,2015-10-02 07:30:00,1,0,0,7,4,0,0.0,0.0,0.0,0.25,0.5,1.0
369001,2015-10-02 11:00:00,1,1,1,11,4,0,1.0,0.0,0.0,0.5,0.625,1.0
369001,2015-10-02 14:30:00,1,1,1,14,4,0,1.0,1.0,0.0,0.75,0.625,0.0
369001,2015-10-02 18:00:00,0,1,1,18,4,0,1.0,1.0,0.0,0.75,0.375,0.0
369001,2015-10-02 21:30:00,0,0,0,21,4,0,0.0,1.0,1.0,0.5,0.375,0.0
369001,2015-10-03 01:00:00,0,0,0,1,5,1,0.0,0.0,1.0,0.25,0.375,0.0
369001,2015-10-03 04:30:00,0,0,0,4,5,1,0.0,0.0,1.0,0.0,0.375,1.0
369001,2015-10-03 08:00:00,1,0,0,8,5,1,0.0,0.0,0.0,0.25,0.5,1.0
369001,2015-10-03 11:30:00,1,1,1,11,5,1,1.0,0.0,0.0,0.5,0.5,1.0
369001,2015-10-03 15:00:00,1,2,1,15,5,1,1.0,1.0,0.0,0.75,0.5,0.0
369001,2015-10-03 18:30:00,0,0,0,18,5,1,1.0,1.0,0.0,0.75,0.375,0.0
369001,2015-10-03 22:00:00,0,0,0,22,5,1,0.0,1.0,1.0,0.5,0.375,0.0
369001,2015-10-04 01:30:00,0,0,0,1,6,1,0.0,0.0,1.0,0.25,0.375,0.0
369001,2015-10-04 05:00:00,0,0,0,5,6,1,0.0,0.0,1.0,0.0,0.375,0.0
369001,2015-10-04 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.375,1.0
369001,2015-10-04 12:00:00,1,0,0,12,6,1,0.0,0.0,0.0,0.25,0.375,0.0
369001,2015-10-04 15:30:00,0,1,1,15,6,1,1.0,0.0,0.0,0.25,0.25,0.0
474204,2015-03-08 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-08 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-08 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-08 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 05:30:00,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 09:00:00,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 12:30:00,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 16:00:00,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 19:30:00,0,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-09 23:00:00,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 02:30:00,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 06:00:00,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 09:30:00,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 13:00:00,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 16:30:00,0,0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 20:00:00,0,0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-10 23:30:00,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 03:00:00,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 06:30:00,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 10:00:00,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 13:30:00,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 17:00:00,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-11 20:30:00,0,0,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 00:00:00,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 03:30:00,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 07:00:00,0,0,0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 10:30:00,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 14:00:00,0,0,0,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 17:30:00,0,0,0,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-12 21:00:00,0,0,0,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 00:30:00,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 04:00:00,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 07:30:00,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 11:00:00,0,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 14:30:00,0,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 18:00:00,0,0,0,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-13 21:30:00,0,0,0,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 01:00:00,0,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 04:30:00,0,0,0,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 08:00:00,0,0,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 11:30:00,0,0,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 15:00:00,0,0,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 18:30:00,0,0,0,18,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-14 22:00:00,0,0,0,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 01:30:00,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 05:00:00,0,0,0,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-15 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 05:30:00,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 09:00:00,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 12:30:00,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 16:00:00,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 19:30:00,0,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-16 23:00:00,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 02:30:00,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 06:00:00,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 09:30:00,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 13:00:00,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 16:30:00,0,0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 20:00:00,0,0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-17 23:30:00,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 03:00:00,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 06:30:00,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 10:00:00,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 13:30:00,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 17:00:00,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-18 20:30:00,0,0,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 00:00:00,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 03:30:00,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 07:00:00,0,0,0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 10:30:00,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 14:00:00,0,0,0,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 17:30:00,0,0,0,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-19 21:00:00,0,0,0,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 00:30:00,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 04:00:00,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 07:30:00,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 11:00:00,0,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 14:30:00,0,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 18:00:00,0,0,0,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-20 21:30:00,0,0,0,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 01:00:00,0,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 04:30:00,0,0,0,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 08:00:00,0,0,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 11:30:00,0,0,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 15:00:00,0,0,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 18:30:00,0,0,0,18,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-21 22:00:00,0,0,0,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 01:30:00,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 05:00:00,0,0,0,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-22 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 05:30:00,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 09:00:00,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 12:30:00,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 16:00:00,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 19:30:00,0,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-23 23:00:00,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 02:30:00,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 06:00:00,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 09:30:00,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 13:00:00,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 16:30:00,0,0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 20:00:00,0,0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-24 23:30:00,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 03:00:00,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 06:30:00,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 10:00:00,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 13:30:00,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 17:00:00,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-25 20:30:00,0,0,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 00:00:00,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 03:30:00,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 07:00:00,0,0,0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 10:30:00,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 14:00:00,0,0,0,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 17:30:00,0,0,0,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-26 21:00:00,0,0,0,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 00:30:00,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 04:00:00,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 07:30:00,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 11:00:00,0,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 14:30:00,0,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 18:00:00,0,0,0,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-27 21:30:00,0,0,0,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 01:00:00,0,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 04:30:00,0,0,0,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 08:00:00,0,0,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 11:30:00,0,0,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 15:00:00,0,0,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 18:30:00,0,0,0,18,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-28 22:00:00,0,0,0,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 01:30:00,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 05:00:00,0,0,0,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-29 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 05:30:00,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 09:00:00,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 12:30:00,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 16:00:00,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 19:30:00,0,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-30 23:00:00,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 02:30:00,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 06:00:00,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 09:30:00,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 13:00:00,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 16:30:00,0,0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 20:00:00,0,0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-03-31 23:30:00,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 03:00:00,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 06:30:00,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 10:00:00,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 13:30:00,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 17:00:00,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-01 20:30:00,0,0,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 00:00:00,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 03:30:00,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 07:00:00,0,0,0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 10:30:00,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 14:00:00,0,0,0,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 17:30:00,0,0,0,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-02 21:00:00,0,0,0,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 00:30:00,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 04:00:00,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 07:30:00,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 11:00:00,0,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 14:30:00,0,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 18:00:00,0,0,0,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-03 21:30:00,0,0,0,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 01:00:00,0,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 04:30:00,0,0,0,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 08:00:00,0,0,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 11:30:00,0,0,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 15:00:00,0,0,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 18:30:00,0,0,0,18,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-04 22:00:00,0,0,0,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 01:30:00,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 05:00:00,0,0,0,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-05 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 05:30:00,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 09:00:00,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 12:30:00,0,0,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 16:00:00,0,0,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 19:30:00,0,0,0,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-06 23:00:00,0,0,0,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 02:30:00,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 06:00:00,0,0,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 09:30:00,0,0,0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 13:00:00,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 16:30:00,0,0,0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 20:00:00,0,0,0,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-07 23:30:00,0,0,0,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 03:00:00,0,0,0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 06:30:00,0,0,0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 10:00:00,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 13:30:00,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 17:00:00,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-08 20:30:00,0,0,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 00:00:00,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 03:30:00,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 07:00:00,0,0,0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 10:30:00,0,0,0,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 14:00:00,0,0,0,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 17:30:00,0,0,0,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-09 21:00:00,0,0,0,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 00:30:00,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 04:00:00,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 07:30:00,0,0,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 11:00:00,0,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 14:30:00,0,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 18:00:00,0,0,0,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-10 21:30:00,0,0,0,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 01:00:00,0,0,0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 04:30:00,0,0,0,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 08:00:00,0,0,0,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 11:30:00,0,0,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 15:00:00,0,0,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 18:30:00,0,0,0,18,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-11 22:00:00,0,0,0,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 01:30:00,0,0,0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 05:00:00,0,0,0,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 08:30:00,0,0,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 12:00:00,0,0,0,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 15:30:00,0,0,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 19:00:00,0,0,0,19,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-12 22:30:00,0,0,0,22,6,1,0.0,0.0,0.0,0.0,0.0,0.0
474204,2015-04-13 02:00:00,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
